order_item_id,order_id,product_id,quantity,unit_price,discount
2473,1091,45,1,212.68,0.1
2474,1092,9,3,1413.9,0.0
2475,1092,11,1,427.22,0.0
2476,1093,69,3,159.6,0.05
2477,1093,24,1,772.31,0.0
2478,1093,10,3,767.94,0.15
2479,1094,53,3,930.36,0.0
2480,1094,67,2,149.05,0.1
2481,1095,46,1,246.91,0.05
2482,1095,55,1,902.48,0.0
2483,1096,50,2,118.49,0.0
2484,1096,56,1,529.61,0.1
2485,1096,5,1,386.74,0.15
2486,1097,28,3,862.43,0.0
2487,1097,66,3,57.22,0.0
2488,1098,18,1,1824.52,0.2
2489,1099,65,2,70.93,0.0
2490,1100,52,3,838.96,0.0
2491,1101,18,2,1824.52,0.0
2492,1101,54,2,563.51,0.0
2493,1101,31,3,861.0,0.0
2494,1102,18,1,1824.52,0.0
2495,1102,13,2,722.89,0.0
2496,1102,52,3,838.96,0.05
2497,1103,2,3,501.92,0.05
2498,1103,13,3,722.89,0.1
2499,1104,70,1,154.12,0.0
2500,1104,13,2,722.89,0.1
2501,1104,43,3,488.15,0.1
2502,1105,1,3,1223.71,0.05
2503,1105,26,1,1693.23,0.0
2504,1105,25,1,1883.96,0.05
2505,1106,11,2,427.22,0.0
2506,1106,27,2,2117.33,0.05
2507,1106,1,2,1223.71,0.0
2508,1106,7,3,1377.26,0.05
2509,1107,53,3,930.36,0.1
2510,1107,36,3,737.92,0.0
2511,1107,60,1,32.21,0.15
2512,1108,19,3,777.06,0.15
2513,1108,38,1,388.12,0.05
2514,1109,37,1,858.94,0.15
2515,1109,24,1,772.31,0.0
2516,1110,6,1,1049.63,0.0
2517,1111,1,3,1223.71,0.0
2518,1111,6,3,1049.63,0.1
2519,1111,61,1,15.25,0.0
2520,1112,30,3,1285.27,0.05
2521,1113,46,2,246.91,0.1
2522,1113,3,1,1424.23,0.05
2523,1114,12,2,1306.73,0.0
2524,1114,2,3,501.92,0.05
2525,1114,35,1,1435.25,0.0
2526,1115,50,3,118.49,0.0
2527,1115,23,3,927.42,0.0
2528,1115,42,3,415.72,0.2
2529,1116,49,1,436.75,0.0
2530,1116,45,2,212.68,0.0
2531,1116,35,3,1435.25,0.15
2532,1117,7,3,1377.26,0.0
2533,1118,30,1,1285.27,0.1
2534,1118,19,3,777.06,0.05
2535,1119,6,3,1049.63,0.0
2536,1119,20,1,975.19,0.1
2537,1120,28,1,862.43,0.1
2538,1120,46,3,246.91,0.1
2539,1120,45,3,212.68,0.0
2540,1121,62,2,57.48,0.0
2541,1121,40,1,452.35,0.05
2542,1121,21,3,2183.44,0.0
2543,1122,33,3,889.22,0.0
2544,1122,25,3,1883.96,0.15
2545,1122,23,1,927.42,0.05
2546,1123,56,2,529.61,0.05
2547,1124,2,1,501.92,0.05
2548,1124,30,3,1285.27,0.1
2549,1124,67,2,149.05,0.0
2550,1124,56,1,529.61,0.0
2551,1125,13,2,722.89,0.0
2552,1126,15,2,269.11,0.0
2553,1126,35,1,1435.25,0.05
2554,1127,12,3,1306.73,0.1
2555,1128,45,1,212.68,0.1
2556,1128,18,2,1824.52,0.0
2557,1129,40,3,452.35,0.05
2558,1129,26,2,1693.23,0.15
2559,1129,1,3,1223.71,0.0
2560,1130,32,3,437.67,0.05
2561,1130,46,3,246.91,0.0
2562,1130,68,3,243.23,0.15
2563,1130,53,1,930.36,0.0
2564,1130,19,2,777.06,0.05
2565,1131,61,3,15.25,0.1
2566,1131,62,1,57.48,0.0
2567,1132,69,2,159.6,0.1
2568,1133,52,3,838.96,0.0
2569,1133,1,3,1223.71,0.0
2570,1133,2,1,501.92,0.15
2571,1133,45,1,212.68,0.15
2572,1134,33,1,889.22,0.0
2573,1134,62,3,57.48,0.1
2574,1135,25,2,1883.96,0.15
2575,1135,35,1,1435.25,0.05
2576,1135,49,2,436.75,0.0
2577,1136,41,1,157.13,0.0
2578,1136,54,3,563.51,0.0
2579,1137,51,1,275.03,0.05
2580,1138,33,2,889.22,0.05
2581,1138,25,1,1883.96,0.0
2582,1138,65,2,70.93,0.05
2583,1139,36,1,737.92,0.15
2584,1139,47,3,265.05,0.05
2585,1139,4,2,888.26,0.15
2586,1139,43,3,488.15,0.0
2587,1139,28,3,862.43,0.15
2588,1140,6,1,1049.63,0.0
2589,1141,14,3,1221.37,0.15
2590,1141,16,2,2083.72,0.1
2591,1141,30,2,1285.27,0.05
2592,1141,4,3,888.26,0.2
2593,1142,14,3,1221.37,0.0
2594,1142,67,2,149.05,0.0
2595,1143,17,1,791.03,0.0
2596,1144,2,3,501.92,0.2
2597,1144,42,2,415.72,0.2
2598,1144,1,1,1223.71,0.2
2599,1145,56,1,529.61,0.05
2600,1145,44,2,187.21,0.0
2601,1145,29,1,828.29,0.0
2602,1146,15,3,269.11,0.0
2603,1147,25,1,1883.96,0.05
2604,1148,63,3,238.99,0.0
2605,1148,33,1,889.22,0.15
2606,1148,18,2,1824.52,0.05
2607,1149,40,3,452.35,0.05
2608,1150,50,1,118.49,0.0
2609,1150,54,3,563.51,0.0
2610,1150,56,2,529.61,0.05
2611,1151,38,1,388.12,0.0
2612,1151,51,3,275.03,0.0
2613,1152,51,1,275.03,0.0
2614,1153,11,2,427.22,0.0
2615,1153,17,2,791.03,0.05
2616,1153,23,1,927.42,0.05
2617,1154,50,2,118.49,0.0
2618,1155,14,2,1221.37,0.0
2619,1155,10,3,767.94,0.15
2620,1155,4,3,888.26,0.0
2621,1156,66,3,57.22,0.0
2622,1157,18,2,1824.52,0.1
2623,1157,49,3,436.75,0.1
2624,1158,11,2,427.22,0.1
2625,1158,6,3,1049.63,0.15
2626,1159,27,3,2117.33,0.0
2627,1159,17,1,791.03,0.05
2628,1159,25,1,1883.96,0.0
2629,1160,43,2,488.15,0.05
2630,1160,26,1,1693.23,0.05
2631,1160,57,2,951.01,0.0
2632,1161,44,2,187.21,0.15
2633,1161,47,1,265.05,0.1
2634,1162,63,2,238.99,0.05
2635,1162,44,3,187.21,0.1
2636,1163,4,1,888.26,0.0
2637,1163,58,2,432.03,0.0
2638,1164,64,3,257.94,0.05
2639,1164,43,3,488.15,0.05
2640,1164,48,1,778.9,0.0
2641,1164,6,1,1049.63,0.05
2642,1164,36,1,737.92,0.15
2643,1165,18,1,1824.52,0.0
2644,1165,47,1,265.05,0.1
2645,1165,37,3,858.94,0.05
2646,1165,35,3,1435.25,0.15
2647,1166,45,3,212.68,0.0
2648,1167,4,2,888.26,0.05
2649,1167,8,1,1443.84,0.05
2650,1168,52,2,838.96,0.05
2651,1168,63,1,238.99,0.0
2652,1168,15,3,269.11,0.15
2653,1169,39,1,215.23,0.05
2654,1169,34,1,547.42,0.1
2655,1169,13,3,722.89,0.0
2656,1170,19,1,777.06,0.0
2657,1170,53,1,930.36,0.1
2658,1171,19,1,777.06,0.15
2659,1171,25,3,1883.96,0.0
2660,1171,34,1,547.42,0.05
2661,1172,51,3,275.03,0.05
2662,1172,41,3,157.13,0.2
2663,1172,47,3,265.05,0.0
2664,1173,59,2,698.91,0.0
2665,1174,47,1,265.05,0.05
2666,1174,68,3,243.23,0.0
2667,1175,39,2,215.23,0.15
2668,1175,6,1,1049.63,0.0
2669,1175,1,3,1223.71,0.1
2670,1176,32,2,437.67,0.0
2671,1176,3,2,1424.23,0.15
2672,1176,28,2,862.43,0.0
2673,1176,24,2,772.31,0.15
2674,1177,11,1,427.22,0.0
2675,1177,15,3,269.11,0.0
2676,1177,57,1,951.01,0.0
2677,1178,25,2,1883.96,0.0
2678,1178,27,2,2117.33,0.05
2679,1178,18,1,1824.52,0.1
2680,1179,30,1,1285.27,0.0
2681,1179,62,3,57.48,0.0
2682,1180,42,2,415.72,0.0
2683,1180,50,1,118.49,0.0
2684,1181,68,1,243.23,0.05
2685,1181,59,2,698.91,0.1
2686,1181,40,1,452.35,0.0
2687,1182,2,3,501.92,0.0
2688,1183,61,1,15.25,0.0
2689,1183,23,1,927.42,0.0
2690,1183,22,1,1168.73,0.1
2691,1184,67,1,149.05,0.05
2692,1185,3,3,1424.23,0.1
2693,1185,46,2,246.91,0.0
2694,1185,11,2,427.22,0.1
2695,1186,45,1,212.68,0.05
2696,1186,55,3,902.48,0.0
2697,1186,12,2,1306.73,0.0
2698,1187,18,2,1824.52,0.1
2699,1187,66,3,57.22,0.0
2700,1188,32,3,437.67,0.05
2701,1188,11,3,427.22,0.15
2702,1188,5,2,386.74,0.0
2703,1188,6,2,1049.63,0.1
2704,1189,7,2,1377.26,0.0
2705,1189,46,3,246.91,0.2
2706,1189,22,2,1168.73,0.0
2707,1190,22,1,1168.73,0.0
2708,1190,16,1,2083.72,0.0
2709,1190,44,1,187.21,0.15
2710,1191,14,2,1221.37,0.05
2711,1191,12,2,1306.73,0.0
2712,1192,64,1,257.94,0.1
2713,1192,66,3,57.22,0.0
2714,1193,68,1,243.23,0.0
2715,1193,49,3,436.75,0.05
2716,1194,42,1,415.72,0.2
2717,1194,35,3,1435.25,0.2
2718,1194,14,2,1221.37,0.0
2719,1195,65,1,70.93,0.15
2720,1195,52,1,838.96,0.0
2721,1196,20,2,975.19,0.1
2722,1197,65,1,70.93,0.2
2723,1197,63,2,238.99,0.15
2724,1198,54,1,563.51,0.15
2725,1198,24,2,772.31,0.0
2726,1199,25,1,1883.96,0.05
2727,1199,28,2,862.43,0.05
2728,1199,69,2,159.6,0.1
2729,1200,49,3,436.75,0.2
2730,1200,8,2,1443.84,0.0
2731,1200,16,2,2083.72,0.0
2732,1201,59,2,698.91,0.0
2733,1201,38,1,388.12,0.05
2734,1202,53,3,930.36,0.2
2735,1202,54,1,563.51,0.0
2736,1202,7,2,1377.26,0.1
2737,1203,55,3,902.48,0.1
2738,1203,53,3,930.36,0.0
2739,1203,22,2,1168.73,0.15
2740,1204,39,2,215.23,0.0
2741,1204,23,3,927.42,0.0
2742,1205,10,1,767.94,0.2
2743,1206,52,2,838.96,0.05
2744,1206,42,1,415.72,0.0
2745,1206,17,2,791.03,0.15
2746,1207,32,1,437.67,0.1
2747,1207,8,2,1443.84,0.1
2748,1207,45,2,212.68,0.0
2749,1208,27,3,2117.33,0.0
2750,1208,15,3,269.11,0.05
2751,1209,46,3,246.91,0.0
2752,1209,5,2,386.74,0.1
2753,1210,12,3,1306.73,0.05
2754,1210,46,2,246.91,0.0
2755,1211,15,2,269.11,0.15
2756,1211,12,3,1306.73,0.0
2757,1211,54,3,563.51,0.1
2758,1212,63,3,238.99,0.0
2759,1212,47,1,265.05,0.15
2760,1213,47,3,265.05,0.1
2761,1213,32,2,437.67,0.0
2762,1214,39,3,215.23,0.0
2763,1215,57,2,951.01,0.0
2764,1215,11,1,427.22,0.0
2765,1216,43,2,488.15,0.05
2766,1216,20,3,975.19,0.05
2767,1217,33,3,889.22,0.15
2768,1217,52,2,838.96,0.0
2769,1218,61,3,15.25,0.05
2770,1218,56,2,529.61,0.0
2771,1218,51,1,275.03,0.05
2772,1219,19,2,777.06,0.0
2773,1220,4,3,888.26,0.0
2774,1220,60,3,32.21,0.1
2775,1220,19,2,777.06,0.0
2776,1220,3,2,1424.23,0.0
2777,1221,31,2,861.0,0.0
2778,1221,21,3,2183.44,0.0
2779,1221,55,2,902.48,0.15
2780,1221,3,3,1424.23,0.0
2781,1222,23,3,927.42,0.2
2782,1222,16,3,2083.72,0.0
2783,1222,18,3,1824.52,0.1
2784,1222,1,2,1223.71,0.2
2785,1223,64,3,257.94,0.05
2786,1223,45,2,212.68,0.1
2787,1223,48,3,778.9,0.0
2788,1223,8,2,1443.84,0.1
2789,1224,34,2,547.42,0.0
2790,1224,24,1,772.31,0.15
2791,1225,25,3,1883.96,0.05
2792,1225,56,1,529.61,0.05
2793,1226,34,3,547.42,0.05
2794,1226,35,1,1435.25,0.0
2795,1227,17,1,791.03,0.1
2796,1227,23,3,927.42,0.2
2797,1227,16,2,2083.72,0.2
2798,1228,42,3,415.72,0.1
2799,1228,63,1,238.99,0.0
2800,1228,44,2,187.21,0.05
2801,1229,9,3,1413.9,0.1
2802,1230,55,1,902.48,0.0
2803,1230,2,2,501.92,0.0
2804,1231,56,1,529.61,0.05
2805,1231,31,3,861.0,0.15
2806,1232,56,1,529.61,0.0
2807,1233,30,1,1285.27,0.1
2808,1233,55,3,902.48,0.0
2809,1234,34,3,547.42,0.0
2810,1234,35,3,1435.25,0.1
2811,1234,18,3,1824.52,0.0
2812,1235,52,2,838.96,0.1
2813,1236,33,3,889.22,0.0
2814,1236,53,2,930.36,0.0
2815,1237,31,1,861.0,0.0
2816,1238,14,3,1221.37,0.15
2817,1238,69,1,159.6,0.0
2818,1238,66,3,57.22,0.1
2819,1239,40,1,452.35,0.0
2820,1239,27,3,2117.33,0.1
2821,1239,24,2,772.31,0.05
2822,1240,28,2,862.43,0.1
2823,1240,8,1,1443.84,0.15
2824,1241,57,1,951.01,0.05
2825,1241,9,3,1413.9,0.0
2826,1241,31,1,861.0,0.1
2827,1242,51,3,275.03,0.0
2828,1242,57,1,951.01,0.05
2829,1242,36,2,737.92,0.05
2830,1242,31,1,861.0,0.1
2831,1243,54,1,563.51,0.1
2832,1243,64,3,257.94,0.1
2833,1244,13,3,722.89,0.1
2834,1244,35,3,1435.25,0.05
2835,1244,17,2,791.03,0.15
2836,1244,8,1,1443.84,0.15
2837,1244,61,1,15.25,0.0
2838,1245,64,2,257.94,0.0
2839,1246,2,1,501.92,0.05
2840,1246,68,1,243.23,0.1
2841,1246,46,3,246.91,0.1
2842,1246,61,3,15.25,0.1
2843,1247,34,1,547.42,0.05
2844,1248,15,2,269.11,0.05
2845,1248,40,1,452.35,0.0
2846,1248,9,2,1413.9,0.2
2847,1249,58,1,432.03,0.15
2848,1249,64,2,257.94,0.0
2849,1250,39,2,215.23,0.15
2850,1250,26,3,1693.23,0.0
2851,1250,41,1,157.13,0.1
2852,1250,33,1,889.22,0.05
2853,1251,37,1,858.94,0.05
2854,1251,24,1,772.31,0.1
2855,1252,39,3,215.23,0.0
2856,1252,24,2,772.31,0.05
2857,1253,58,2,432.03,0.05
2858,1254,11,1,427.22,0.0
2859,1254,51,1,275.03,0.0
2860,1255,3,1,1424.23,0.0
2861,1256,32,2,437.67,0.0
2862,1257,51,1,275.03,0.0
2863,1258,10,2,767.94,0.1
2864,1258,39,1,215.23,0.1
2865,1259,32,1,437.67,0.15
2866,1259,27,3,2117.33,0.1
2867,1259,25,3,1883.96,0.0
2868,1260,45,1,212.68,0.1
2869,1260,14,1,1221.37,0.0
2870,1260,30,3,1285.27,0.0
2871,1260,9,1,1413.9,0.0
2872,1261,1,3,1223.71,0.1
2873,1261,70,3,154.12,0.0
2874,1261,7,3,1377.26,0.0
2875,1261,53,1,930.36,0.05
2876,1262,30,2,1285.27,0.1
2877,1262,36,3,737.92,0.15
2878,1263,49,1,436.75,0.0
2879,1264,20,2,975.19,0.0
2880,1264,62,2,57.48,0.15
2881,1265,56,1,529.61,0.05
2882,1266,65,2,70.93,0.05
2883,1266,70,1,154.12,0.05
2884,1267,3,1,1424.23,0.0
2885,1267,56,3,529.61,0.0
2886,1267,67,2,149.05,0.0
2887,1268,27,2,2117.33,0.05
2888,1269,53,2,930.36,0.05
2889,1269,44,1,187.21,0.1
2890,1270,67,3,149.05,0.05
2891,1270,16,3,2083.72,0.1
2892,1271,42,3,415.72,0.05
2893,1272,31,3,861.0,0.0
2894,1272,38,3,388.12,0.0
2895,1272,48,3,778.9,0.1
2896,1273,8,1,1443.84,0.05
2897,1273,51,1,275.03,0.2
2898,1273,56,2,529.61,0.1
2899,1273,40,1,452.35,0.0
2900,1273,9,3,1413.9,0.0
2901,1274,30,3,1285.27,0.05
2902,1274,44,3,187.21,0.1
2903,1274,42,3,415.72,0.0
2904,1275,58,2,432.03,0.1
2905,1275,29,2,828.29,0.1
2906,1275,28,3,862.43,0.15
2907,1276,42,2,415.72,0.15
2908,1276,54,3,563.51,0.0
2909,1277,21,2,2183.44,0.0
2910,1278,40,1,452.35,0.0
2911,1278,64,1,257.94,0.0
2912,1279,47,2,265.05,0.0
2913,1279,25,2,1883.96,0.0
2914,1279,38,3,388.12,0.0
2915,1280,27,2,2117.33,0.0
2916,1280,14,1,1221.37,0.0
2917,1281,66,2,57.22,0.15
2918,1281,22,1,1168.73,0.0
2919,1282,63,2,238.99,0.15
2920,1282,15,1,269.11,0.1
2921,1282,48,3,778.9,0.1
2922,1283,58,1,432.03,0.1
2923,1283,22,1,1168.73,0.0
2924,1283,25,1,1883.96,0.1
2925,1284,55,2,902.48,0.05
2926,1285,36,2,737.92,0.1
2927,1285,28,3,862.43,0.1
2928,1285,25,2,1883.96,0.05
2929,1286,68,2,243.23,0.1
2930,1286,66,2,57.22,0.05
2931,1286,44,3,187.21,0.0
2932,1286,29,1,828.29,0.15
2933,1287,58,1,432.03,0.05
2934,1287,25,2,1883.96,0.1
2935,1288,14,1,1221.37,0.2
2936,1288,66,3,57.22,0.0
2937,1288,17,2,791.03,0.15
2938,1288,29,3,828.29,0.1
2939,1289,22,2,1168.73,0.1
2940,1289,41,2,157.13,0.0
2941,1290,54,2,563.51,0.0
2942,1290,23,1,927.42,0.1
2943,1291,22,2,1168.73,0.0
2944,1292,56,2,529.61,0.05
2945,1293,45,3,212.68,0.05
2946,1293,13,1,722.89,0.15
2947,1294,38,3,388.12,0.2
2948,1294,25,3,1883.96,0.1
2949,1294,23,3,927.42,0.1
2950,1294,64,1,257.94,0.0
2951,1294,46,2,246.91,0.05
2952,1295,33,1,889.22,0.2
2953,1295,55,2,902.48,0.0
2954,1296,61,3,15.25,0.0
2955,1296,62,1,57.48,0.1
2956,1296,46,1,246.91,0.05
2957,1296,6,1,1049.63,0.0
2958,1297,56,3,529.61,0.0
2959,1298,49,3,436.75,0.05
2960,1298,59,3,698.91,0.2
2961,1299,64,2,257.94,0.05
2962,1299,15,1,269.11,0.0
2963,1299,20,3,975.19,0.15
2964,1300,49,2,436.75,0.05
2965,1300,18,3,1824.52,0.15
2966,1301,66,2,57.22,0.15
2967,1302,7,2,1377.26,0.05
2968,1302,9,3,1413.9,0.0
2969,1303,56,1,529.61,0.0
2970,1304,24,3,772.31,0.1
2971,1304,53,1,930.36,0.0
2972,1304,15,2,269.11,0.15
2973,1305,5,1,386.74,0.0
2974,1305,29,2,828.29,0.0
2975,1306,23,1,927.42,0.05
2976,1306,31,1,861.0,0.0
2977,1306,48,2,778.9,0.05
2978,1307,17,3,791.03,0.05
2979,1307,42,3,415.72,0.0
2980,1307,50,2,118.49,0.0
2981,1307,22,3,1168.73,0.15
2982,1308,33,2,889.22,0.0
2983,1308,28,1,862.43,0.05
2984,1309,5,1,386.74,0.05
2985,1309,61,1,15.25,0.05
2986,1309,65,2,70.93,0.05
2987,1310,8,2,1443.84,0.0
2988,1310,70,1,154.12,0.05
2989,1310,23,3,927.42,0.15
2990,1310,38,1,388.12,0.1
2991,1311,65,1,70.93,0.0
2992,1311,9,3,1413.9,0.0
2993,1312,3,1,1424.23,0.1
2994,1313,20,3,975.19,0.2
2995,1314,5,1,386.74,0.0
2996,1314,59,3,698.91,0.0
2997,1315,40,1,452.35,0.0
2998,1315,42,3,415.72,0.0
2999,1315,52,2,838.96,0.05
3000,1316,44,1,187.21,0.05
3001,1316,49,3,436.75,0.1
3002,1316,60,3,32.21,0.1
3003,1316,61,1,15.25,0.0
3004,1317,14,2,1221.37,0.05
3005,1317,35,3,1435.25,0.0
3006,1318,9,3,1413.9,0.0
3007,1318,53,3,930.36,0.1
3008,1318,10,3,767.94,0.1
3009,1319,36,3,737.92,0.05
3010,1319,2,3,501.92,0.0
3011,1320,14,1,1221.37,0.05
3012,1321,11,2,427.22,0.15
3013,1321,54,2,563.51,0.0
3014,1322,16,3,2083.72,0.1
3015,1322,8,1,1443.84,0.15
3016,1323,40,2,452.35,0.05
3017,1323,53,1,930.36,0.1
3018,1324,59,2,698.91,0.0
3019,1324,27,3,2117.33,0.2
3020,1324,63,2,238.99,0.1
3021,1325,65,1,70.93,0.1
3022,1325,17,2,791.03,0.1
3023,1326,46,2,246.91,0.0
3024,1326,11,2,427.22,0.0
3025,1326,13,1,722.89,0.05
3026,1327,46,2,246.91,0.0
3027,1327,55,3,902.48,0.0
3028,1328,64,1,257.94,0.1
3029,1328,45,2,212.68,0.0
3030,1329,20,2,975.19,0.15
3031,1329,25,3,1883.96,0.0
3032,1330,67,1,149.05,0.0
3033,1330,53,1,930.36,0.0
3034,1331,55,2,902.48,0.1
3035,1331,4,1,888.26,0.05
3036,1331,20,1,975.19,0.15
3037,1331,38,3,388.12,0.0
3038,1332,3,3,1424.23,0.1
3039,1333,15,2,269.11,0.0
3040,1333,29,1,828.29,0.1
3041,1333,51,1,275.03,0.0
3042,1333,6,1,1049.63,0.0
3043,1334,60,3,32.21,0.05
3044,1334,16,1,2083.72,0.15
3045,1334,69,3,159.6,0.1
3046,1335,39,1,215.23,0.15
3047,1336,62,3,57.48,0.1
3048,1336,20,2,975.19,0.0
3049,1337,58,1,432.03,0.0
3050,1337,6,3,1049.63,0.0
3051,1337,35,2,1435.25,0.0
3052,1338,61,1,15.25,0.2
3053,1339,66,3,57.22,0.0
3054,1339,57,2,951.01,0.15
3055,1339,10,2,767.94,0.05
3056,1340,63,1,238.99,0.0
3057,1341,2,2,501.92,0.0
3058,1341,46,1,246.91,0.0
3059,1342,65,2,70.93,0.1
3060,1342,49,1,436.75,0.0
3061,1343,11,3,427.22,0.0
3062,1343,24,3,772.31,0.0
3063,1344,15,3,269.11,0.0
3064,1344,49,3,436.75,0.0
3065,1344,50,2,118.49,0.05
3066,1345,14,2,1221.37,0.05
3067,1346,43,2,488.15,0.1
3068,1346,69,1,159.6,0.0
3069,1347,8,3,1443.84,0.0
3070,1347,16,2,2083.72,0.1
3071,1347,1,3,1223.71,0.0
3072,1348,54,3,563.51,0.0
3073,1348,14,1,1221.37,0.0
3074,1349,24,3,772.31,0.15
3075,1350,18,1,1824.52,0.05
3076,1350,68,1,243.23,0.1
3077,1350,4,3,888.26,0.05
3078,1351,31,3,861.0,0.0
3079,1352,59,2,698.91,0.15
3080,1352,12,1,1306.73,0.0
3081,1353,47,2,265.05,0.0
3082,1353,64,3,257.94,0.1
3083,1353,59,2,698.91,0.0
3084,1353,52,1,838.96,0.05
3085,1354,66,1,57.22,0.0
3086,1354,38,1,388.12,0.0
3087,1355,65,3,70.93,0.0
3088,1355,33,1,889.22,0.2
3089,1355,24,1,772.31,0.0
3090,1356,43,3,488.15,0.0
3091,1356,48,3,778.9,0.1
3092,1357,30,2,1285.27,0.1
3093,1358,61,2,15.25,0.0
3094,1359,50,2,118.49,0.0
3095,1359,7,2,1377.26,0.0
3096,1359,43,2,488.15,0.05
3097,1360,63,1,238.99,0.05
3098,1360,67,3,149.05,0.0
3099,1360,41,2,157.13,0.1
3100,1361,39,1,215.23,0.05
3101,1362,42,1,415.72,0.1
3102,1363,31,3,861.0,0.0
3103,1363,10,2,767.94,0.0
3104,1364,6,1,1049.63,0.1
3105,1364,31,1,861.0,0.05
3106,1365,53,1,930.36,0.1
3107,1365,58,1,432.03,0.05
3108,1366,65,1,70.93,0.05
3109,1367,61,2,15.25,0.05
3110,1367,66,2,57.22,0.0
3111,1367,29,3,828.29,0.1
3112,1368,27,2,2117.33,0.0
3113,1368,12,1,1306.73,0.0
3114,1369,55,1,902.48,0.0
3115,1369,39,1,215.23,0.1
3116,1370,23,3,927.42,0.15
3117,1370,17,1,791.03,0.1
3118,1370,55,1,902.48,0.15
3119,1371,13,2,722.89,0.2
3120,1371,23,1,927.42,0.0
3121,1372,61,3,15.25,0.1
3122,1372,42,3,415.72,0.0
3123,1373,59,3,698.91,0.0
3124,1373,35,3,1435.25,0.0
3125,1373,34,2,547.42,0.0
3126,1374,5,2,386.74,0.0
3127,1374,69,1,159.6,0.0
3128,1375,33,1,889.22,0.0
3129,1376,40,2,452.35,0.0
3130,1376,39,2,215.23,0.15
3131,1377,27,2,2117.33,0.0
3132,1377,58,3,432.03,0.0
3133,1377,44,2,187.21,0.05
3134,1378,25,2,1883.96,0.1
3135,1378,27,1,2117.33,0.1
3136,1378,24,3,772.31,0.1
3137,1379,48,1,778.9,0.05
3138,1380,12,2,1306.73,0.1
3139,1381,67,3,149.05,0.1
3140,1381,50,2,118.49,0.2
3141,1382,49,2,436.75,0.05
3142,1383,17,3,791.03,0.05
3143,1383,3,1,1424.23,0.1
3144,1384,36,2,737.92,0.2
3145,1384,24,2,772.31,0.0
3146,1384,62,3,57.48,0.05
3147,1384,23,3,927.42,0.1
3148,1384,54,1,563.51,0.0
3149,1385,5,1,386.74,0.05
3150,1385,70,2,154.12,0.0
3151,1385,34,2,547.42,0.0
3152,1386,27,3,2117.33,0.0
3153,1386,45,2,212.68,0.0
3154,1386,8,3,1443.84,0.0
3155,1387,58,2,432.03,0.15
3156,1388,57,2,951.01,0.0
3157,1388,29,1,828.29,0.0
3158,1388,36,3,737.92,0.2
3159,1389,34,2,547.42,0.0
3160,1390,24,1,772.31,0.1
3161,1390,12,3,1306.73,0.15
3162,1390,42,2,415.72,0.1
3163,1391,53,1,930.36,0.1
3164,1391,37,2,858.94,0.0
3165,1391,9,2,1413.9,0.05
3166,1391,19,3,777.06,0.15
3167,1392,34,2,547.42,0.0
3168,1393,36,3,737.92,0.1
3169,1393,4,3,888.26,0.0
3170,1393,62,2,57.48,0.0
3171,1394,58,3,432.03,0.1
3172,1394,18,3,1824.52,0.0
3173,1395,5,2,386.74,0.0
3174,1395,2,3,501.92,0.2
3175,1395,51,1,275.03,0.15
3176,1395,22,2,1168.73,0.0
3177,1395,31,2,861.0,0.15
3178,1396,44,2,187.21,0.05
3179,1396,47,1,265.05,0.05
3180,1397,43,1,488.15,0.15
3181,1397,41,1,157.13,0.05
3182,1397,24,2,772.31,0.0
3183,1398,68,3,243.23,0.1
3184,1399,48,1,778.9,0.05
3185,1399,13,1,722.89,0.0
3186,1400,19,3,777.06,0.1
3187,1400,3,3,1424.23,0.0
3188,1401,54,1,563.51,0.15
3189,1402,9,1,1413.9,0.0
3190,1402,68,2,243.23,0.1
3191,1402,43,1,488.15,0.05
3192,1403,24,2,772.31,0.0
3193,1403,10,2,767.94,0.1
3194,1403,30,1,1285.27,0.1
3195,1403,68,2,243.23,0.2
3196,1404,51,3,275.03,0.0
3197,1404,24,1,772.31,0.0
3198,1404,13,3,722.89,0.0
3199,1405,12,2,1306.73,0.05
3200,1405,7,3,1377.26,0.0
3201,1405,45,3,212.68,0.0
3202,1405,29,2,828.29,0.1
3203,1406,32,2,437.67,0.0
3204,1406,70,1,154.12,0.0
3205,1406,69,3,159.6,0.0
3206,1406,13,1,722.89,0.0
3207,1406,65,3,70.93,0.15
3208,1407,55,2,902.48,0.1
3209,1408,8,3,1443.84,0.05
3210,1408,24,2,772.31,0.0
3211,1409,28,3,862.43,0.1
3212,1409,51,1,275.03,0.05
3213,1410,52,3,838.96,0.0
3214,1410,13,3,722.89,0.0
3215,1410,14,2,1221.37,0.0
3216,1411,55,1,902.48,0.05
3217,1411,60,3,32.21,0.0
3218,1411,24,1,772.31,0.0
3219,1411,36,2,737.92,0.0
3220,1412,6,1,1049.63,0.0
3221,1413,37,1,858.94,0.0
3222,1414,64,1,257.94,0.05
3223,1414,19,2,777.06,0.1
3224,1414,14,2,1221.37,0.05
3225,1415,35,1,1435.25,0.0
3226,1415,4,1,888.26,0.15
3227,1415,48,3,778.9,0.1
3228,1416,59,2,698.91,0.1
3229,1416,25,3,1883.96,0.1
3230,1417,20,1,975.19,0.15
3231,1417,9,1,1413.9,0.2
3232,1417,15,2,269.11,0.05
3233,1418,53,1,930.36,0.05
3234,1418,28,1,862.43,0.0
3235,1418,37,2,858.94,0.0
3236,1419,18,2,1824.52,0.2
3237,1420,45,3,212.68,0.05
