payment_id,order_id,payment_method,payment_status,amount,payment_date
1691,1346,bank_transfer,completed,1038.27,2025-05-01
1692,1347,debit_card,completed,5600.86,2025-11-27
1693,1347,credit_card,completed,6152.49,2025-11-28
1694,1348,apple_pay,pending,2911.9,2023-04-24
1695,1349,bank_transfer,completed,1969.39,2024-06-24
1696,1350,bank_transfer,pending,4483.74,2025-09-27
1697,1351,apple_pay,pending,942.24,2024-04-23
1698,1351,google_pay,pending,1640.76,2024-04-23
1699,1352,google_pay,completed,2494.88,2024-01-11
1700,1353,apple_pay,failed,3421.37,2025-10-16
1701,1354,google_pay,failed,252.59,2024-04-29
1702,1354,debit_card,failed,192.75,2024-05-01
1703,1355,credit_card,failed,1696.48,2025-01-12
1704,1356,debit_card,completed,3567.48,2025-07-17
1705,1357,google_pay,completed,2313.49,2025-05-22
1706,1358,google_pay,completed,30.5,2025-03-08
1707,1359,credit_card,completed,1551.24,2024-06-01
1708,1359,paypal,completed,2367.74,2024-06-02
1709,1360,credit_card,completed,383.19,2024-11-22
1710,1360,bank_transfer,completed,573.83,2024-11-22
1711,1361,google_pay,completed,204.47,2025-12-31
1712,1362,debit_card,refunded,374.15,2023-12-25
1713,1363,bank_transfer,completed,4118.88,2025-11-25
1714,1364,bank_transfer,completed,1762.62,2024-02-19
1715,1365,google_pay,completed,1247.75,2024-02-18
1716,1366,paypal,completed,67.38,2025-09-11
1717,1367,google_pay,completed,2379.8,2024-08-09
1718,1368,paypal,completed,5541.39,2025-10-09
1719,1369,credit_card,completed,624.66,2024-12-04
1720,1369,paypal,completed,471.53,2024-12-04
1721,1370,apple_pay,completed,3843.96,2025-01-21
1722,1371,google_pay,completed,2084.04,2025-12-30
1723,1372,paypal,completed,480.25,2024-10-14
1724,1372,apple_pay,completed,808.09,2024-10-16
1725,1373,apple_pay,completed,7497.32,2023-12-11
1726,1374,bank_transfer,completed,933.08,2024-12-04
1727,1375,bank_transfer,completed,889.22,2023-03-10
1728,1376,google_pay,completed,1270.59,2025-12-25
1729,1377,bank_transfer,completed,5886.45,2025-07-02
1730,1378,debit_card,refunded,7381.96,2025-04-21
1731,1379,bank_transfer,completed,739.96,2025-11-14
1732,1380,bank_transfer,completed,2352.11,2025-09-25
1733,1381,apple_pay,completed,393.2,2025-12-27
1734,1381,google_pay,completed,198.82,2025-12-28
1735,1382,bank_transfer,completed,829.82,2023-07-25
1736,1383,credit_card,completed,3536.24,2025-10-20
1737,1384,debit_card,refunded,3743.52,2025-09-12
1738,1384,apple_pay,refunded,2213.13,2025-09-12
1739,1385,apple_pay,completed,1770.48,2024-07-05
1740,1386,bank_transfer,completed,11108.87,2023-04-09
1741,1387,paypal,refunded,734.45,2023-01-21
1742,1388,apple_pay,refunded,4501.32,2025-12-17
1743,1389,apple_pay,completed,1094.84,2025-11-13
1744,1390,apple_pay,completed,1586.16,2025-05-18
1745,1390,bank_transfer,completed,3189.38,2025-05-20
1746,1391,paypal,completed,7223.12,2025-04-22
1747,1392,apple_pay,completed,1094.84,2025-08-11
1748,1393,credit_card,completed,2369.75,2025-08-22
1749,1393,google_pay,completed,2402.37,2025-08-24
1750,1394,bank_transfer,completed,6640.04,2025-12-19
1751,1395,bank_transfer,completed,2427.22,2025-07-27
1752,1395,apple_pay,completed,3585.8,2025-07-28
1753,1396,credit_card,completed,607.5,2024-09-30
1754,1397,bank_transfer,refunded,2108.82,2025-12-15
1755,1398,bank_transfer,completed,656.72,2023-02-10
1756,1399,apple_pay,completed,1462.84,2024-12-01
1757,1400,credit_card,completed,6370.75,2023-07-18
1758,1401,bank_transfer,completed,478.98,2025-09-08
1759,1402,bank_transfer,completed,2315.46,2025-09-21
1760,1403,bank_transfer,completed,4472.82,2025-01-31
1761,1404,apple_pay,completed,1628.28,2025-10-05
1762,1404,google_pay,completed,2137.79,2025-10-07
1763,1405,debit_card,completed,8743.53,2024-11-13
1764,1406,google_pay,completed,2412.02,2023-07-31
1765,1407,google_pay,failed,1624.46,2025-10-15
1766,1408,apple_pay,refunded,2876.85,2025-11-02
1767,1408,paypal,refunded,2782.71,2025-11-03
1768,1409,paypal,completed,2589.84,2024-05-16
1769,1410,debit_card,completed,7128.29,2025-10-16
1770,1411,credit_card,completed,3202.14,2025-09-12
1771,1412,debit_card,completed,1049.63,2025-07-12
1772,1413,debit_card,completed,858.94,2023-07-25
1773,1414,google_pay,completed,2230.82,2025-12-30
1774,1414,bank_transfer,completed,1733.53,2025-12-31
1775,1415,bank_transfer,completed,4293.3,2025-10-10
1776,1416,paypal,failed,6344.73,2025-12-24
1777,1417,credit_card,completed,2471.34,2024-03-28
1778,1418,debit_card,completed,3464.15,2024-11-14
1779,1419,paypal,completed,2919.23,2025-09-30
1780,1420,paypal,completed,1654.06,2025-01-06
1781,1421,google_pay,completed,4094.35,2024-06-03
1782,1422,credit_card,pending,4060.1,2024-09-30
1783,1423,debit_card,failed,3270.14,2024-01-19
1784,1423,google_pay,failed,1696.16,2024-01-19
1785,1424,credit_card,completed,2272.62,2024-12-25
1786,1425,credit_card,completed,734.81,2025-10-11
1787,1426,debit_card,completed,190.63,2023-12-17
1788,1426,bank_transfer,completed,312.5,2023-12-17
1789,1427,apple_pay,completed,3845.42,2023-07-05
1790,1428,paypal,refunded,2220.22,2025-11-09
1791,1429,paypal,completed,3304.48,2025-06-30
1792,1430,credit_card,completed,4291.79,2024-11-11
1793,1431,apple_pay,completed,3344.08,2024-10-06
1794,1432,bank_transfer,completed,3871.21,2025-06-18
1795,1433,apple_pay,completed,1308.06,2024-01-27
1796,1433,bank_transfer,completed,1821.27,2024-01-29
1797,1434,apple_pay,completed,425.36,2022-12-28
1798,1435,credit_card,completed,1789.76,2024-09-27
1799,1436,bank_transfer,completed,2574.36,2024-11-15
1800,1437,apple_pay,completed,6171.4,2024-05-03
1801,1438,apple_pay,completed,1499.79,2023-07-09
1802,1438,google_pay,completed,2483.04,2023-07-09
1803,1439,paypal,completed,2081.84,2025-12-24
1804,1440,credit_card,failed,930.36,2025-11-02
1805,1441,apple_pay,refunded,4664.22,2024-10-08
1806,1442,google_pay,completed,1960.61,2025-05-17
1807,1442,paypal,completed,1093.82,2025-05-17
1808,1443,apple_pay,failed,5607.43,2025-10-14
1809,1443,credit_card,failed,3484.29,2025-10-15
1810,1444,google_pay,failed,828.29,2025-06-12
1811,1445,credit_card,completed,992.97,2024-12-25
1812,1445,google_pay,completed,700.26,2024-12-25
1813,1446,bank_transfer,completed,3551.03,2023-05-18
1814,1447,google_pay,completed,410.43,2023-10-16
1815,1448,debit_card,completed,8856.02,2024-06-22
1816,1449,debit_card,completed,1140.34,2024-09-06
1817,1450,apple_pay,completed,7592.19,2023-12-26
1818,1451,google_pay,completed,411.15,2025-01-01
1819,1451,bank_transfer,completed,611.63,2025-01-02
1820,1452,apple_pay,completed,2957.91,2025-06-13
1821,1453,debit_card,completed,1019.62,2025-03-15
1822,1454,bank_transfer,completed,2222.88,2024-06-10
1823,1455,debit_card,completed,3702.3,2025-05-13
1824,1455,apple_pay,completed,1799.26,2025-05-14
1825,1456,paypal,completed,2183.44,2024-01-08
1826,1457,paypal,completed,1755.78,2025-07-26
1827,1458,google_pay,refunded,959.66,2023-07-26
1828,1458,apple_pay,refunded,448.31,2023-07-27
1829,1459,debit_card,completed,5572.09,2024-10-15
1830,1460,google_pay,completed,2032.38,2025-12-21
1831,1461,credit_card,completed,3982.9,2025-04-04
1832,1461,debit_card,completed,3102.54,2025-04-06
1833,1462,apple_pay,completed,416.12,2025-01-02
1834,1463,google_pay,refunded,1992.87,2025-07-23
1835,1464,credit_card,completed,2108.76,2025-04-05
1836,1464,credit_card,completed,1198.16,2025-04-07
1837,1465,google_pay,failed,876.16,2025-09-08
1838,1465,apple_pay,failed,633.23,2025-09-08
1839,1466,credit_card,completed,3742.91,2025-02-06
1840,1467,credit_card,completed,2568.12,2025-12-23
1841,1468,debit_card,completed,1583.57,2023-03-31
1842,1468,paypal,completed,1070.47,2023-04-02
1843,1469,paypal,pending,1808.72,2023-05-27
1844,1469,apple_pay,pending,3214.11,2023-05-29
1845,1470,apple_pay,completed,5363.45,2024-12-25
1846,1471,google_pay,completed,3527.21,2024-07-05
1847,1472,bank_transfer,completed,2467.5,2022-11-08
1848,1473,google_pay,completed,6856.22,2025-11-01
1849,1474,paypal,completed,777.65,2025-10-05
1850,1475,google_pay,refunded,7369.2,2024-08-11
1851,1476,bank_transfer,completed,3303.59,2025-09-26
1852,1477,bank_transfer,completed,3089.48,2023-10-06
1853,1478,paypal,completed,2024.59,2024-01-31
1854,1479,apple_pay,completed,4059.29,2025-06-12
1855,1480,paypal,completed,3566.94,2024-04-13
1856,1481,paypal,completed,3818.01,2025-04-13
1857,1482,credit_card,completed,1620.14,2025-02-07
1858,1483,credit_card,completed,689.0,2024-06-26
1859,1483,google_pay,completed,1073.1,2024-06-26
1860,1484,paypal,pending,3307.31,2025-06-18
1861,1485,bank_transfer,pending,2343.71,2025-07-02
1862,1486,bank_transfer,completed,1568.36,2025-04-15
1863,1487,bank_transfer,completed,372.39,2025-04-02
1864,1488,apple_pay,completed,9315.82,2022-10-08
1865,1489,debit_card,completed,3614.88,2025-01-19
1866,1490,credit_card,completed,4212.44,2025-04-01
1867,1491,debit_card,completed,6222.8,2025-12-28
1868,1492,credit_card,completed,1371.65,2025-07-25
1869,1493,debit_card,completed,2891.82,2023-12-02
1870,1494,apple_pay,pending,4234.28,2024-09-28
1871,1494,paypal,pending,2599.68,2024-09-30
1872,1495,apple_pay,completed,2536.86,2025-06-19
1873,1496,bank_transfer,failed,978.77,2025-05-13
1874,1496,paypal,failed,1120.62,2025-05-15
1875,1497,credit_card,completed,7009.38,2023-03-18
1876,1498,bank_transfer,pending,1595.59,2024-02-17
1877,1498,google_pay,pending,1023.82,2024-02-19
1878,1499,debit_card,refunded,3278.38,2023-04-02
1879,1499,credit_card,refunded,1637.22,2023-04-04
1880,1500,paypal,completed,3443.97,2024-11-29
1881,1500,apple_pay,completed,7553.12,2024-11-30
1882,1501,bank_transfer,completed,8522.32,2024-09-29
1883,1502,apple_pay,completed,1714.24,2023-07-29
1884,1503,bank_transfer,completed,2195.8,2024-08-17
1885,1503,paypal,completed,1807.83,2024-08-18
1886,1504,debit_card,completed,3038.84,2025-10-18
1887,1505,debit_card,failed,492.68,2024-05-31
1888,1506,paypal,failed,2250.68,2024-11-09
1889,1506,google_pay,failed,1708.39,2024-11-11
1890,1507,bank_transfer,completed,4131.78,2024-08-24
1891,1508,paypal,completed,3522.75,2025-11-07
1892,1509,debit_card,completed,777.06,2023-08-21
1893,1510,debit_card,completed,4137.39,2025-08-22
1894,1511,credit_card,completed,6156.14,2025-02-10
1895,1512,debit_card,completed,5152.47,2025-12-19
1896,1512,bank_transfer,completed,2818.78,2025-12-20
1897,1513,apple_pay,completed,2943.66,2024-09-08
1898,1514,credit_card,completed,4092.15,2022-10-10
1899,1515,bank_transfer,completed,2059.01,2024-12-15
1900,1516,paypal,pending,3708.53,2023-11-05
1901,1517,credit_card,completed,1008.84,2024-11-02
1902,1518,bank_transfer,completed,1153.49,2025-05-08
1903,1519,debit_card,completed,5545.84,2025-08-21
1904,1519,apple_pay,completed,4535.6,2025-08-22
1905,1520,debit_card,completed,1076.47,2025-05-13
1906,1521,google_pay,refunded,825.96,2025-10-25
1907,1522,credit_card,pending,3927.47,2022-08-02
1908,1522,credit_card,pending,1905.01,2022-08-02
1909,1523,google_pay,completed,3351.93,2025-08-14
1910,1524,apple_pay,completed,2796.76,2025-03-07
1911,1524,credit_card,completed,1719.86,2025-03-09
1912,1525,debit_card,pending,732.03,2025-06-09
1913,1526,credit_card,completed,1532.96,2025-04-24
1914,1526,google_pay,completed,3517.95,2025-04-24
1915,1527,credit_card,completed,1845.38,2025-10-20
1916,1528,debit_card,completed,1804.96,2025-09-10
1917,1529,paypal,completed,2864.17,2025-02-21
1918,1529,paypal,completed,1613.65,2025-02-21
1919,1530,credit_card,completed,382.38,2022-10-02
1920,1531,debit_card,completed,3649.04,2025-04-25
1921,1532,google_pay,completed,476.65,2025-10-17
1922,1533,google_pay,completed,4263.39,2025-10-28
1923,1534,paypal,completed,49.24,2025-05-27
1924,1534,apple_pay,completed,110.36,2025-05-28
1925,1535,credit_card,completed,4137.29,2024-10-25
1926,1536,apple_pay,completed,2134.2,2025-10-17
1927,1536,bank_transfer,completed,2830.5,2025-10-17
1928,1537,paypal,completed,1995.47,2024-06-17
1929,1538,google_pay,completed,2255.63,2023-12-26
1930,1539,apple_pay,completed,3342.1,2024-08-12
1931,1539,credit_card,completed,1627.95,2024-08-13
1932,1540,debit_card,completed,355.47,2025-08-20
1933,1541,google_pay,completed,3310.6,2024-10-02
1934,1542,apple_pay,completed,3304.02,2025-02-26
1935,1543,apple_pay,pending,873.5,2025-12-03
1936,1544,debit_card,completed,3023.69,2024-11-25
1937,1545,debit_card,completed,211.86,2024-07-26
1938,1545,paypal,completed,250.28,2024-07-26
1939,1546,debit_card,completed,2206.48,2024-09-01
1940,1547,apple_pay,failed,3159.55,2023-09-11
1941,1548,bank_transfer,completed,257.57,2023-06-30
1942,1548,apple_pay,completed,441.05,2023-07-02
1943,1549,debit_card,completed,11537.52,2024-04-18
1944,1550,apple_pay,completed,437.67,2025-10-27
1945,1551,bank_transfer,completed,6431.26,2025-12-20
1946,1552,google_pay,completed,4757.39,2024-01-27
1947,1553,apple_pay,failed,9014.56,2025-02-11
1948,1554,paypal,completed,2199.43,2025-02-22
1949,1554,apple_pay,completed,1978.74,2025-02-24
1950,1555,google_pay,completed,2409.48,2025-12-23
1951,1556,apple_pay,completed,3120.84,2024-08-11
1952,1557,bank_transfer,pending,1804.22,2025-12-13
1953,1558,debit_card,completed,1724.87,2023-10-08
1954,1558,apple_pay,completed,1170.44,2023-10-08
1955,1559,apple_pay,completed,1805.46,2025-12-24
1956,1560,credit_card,completed,2509.48,2025-09-25
1957,1561,bank_transfer,completed,773.48,2024-01-03
1958,1562,google_pay,completed,1353.52,2024-09-10
1959,1563,debit_card,completed,9431.67,2025-09-12
1960,1564,apple_pay,completed,121.49,2025-10-28
1961,1564,apple_pay,completed,265.25,2025-10-30
1962,1565,debit_card,completed,1387.82,2025-08-17
1963,1565,debit_card,completed,1052.79,2025-08-17
1964,1566,credit_card,completed,530.1,2024-05-09
1965,1567,apple_pay,pending,4515.09,2024-10-07
1966,1568,debit_card,completed,4312.84,2025-11-27
1967,1569,debit_card,completed,2562.18,2025-04-10
1968,1570,paypal,completed,2416.09,2025-12-22
1969,1571,debit_card,completed,2409.69,2025-08-02
1970,1572,google_pay,completed,4744.45,2025-09-19
1971,1573,apple_pay,completed,2253.68,2024-01-20
1972,1574,apple_pay,refunded,1638.62,2025-12-15
1973,1575,google_pay,completed,3501.18,2025-02-10
1974,1576,google_pay,completed,4938.59,2025-09-15
1975,1577,apple_pay,completed,2201.95,2025-12-27
1976,1578,bank_transfer,completed,3823.61,2025-10-17
1977,1579,google_pay,completed,1600.6,2025-12-16
1978,1580,credit_card,failed,1244.78,2022-03-24
1979,1581,paypal,completed,4313.88,2025-11-14
1980,1582,google_pay,completed,4858.85,2025-07-30
1981,1583,credit_card,completed,2613.46,2025-10-19
1982,1584,debit_card,completed,2247.08,2025-11-15
1983,1585,debit_card,completed,4105.28,2025-10-23
1984,1585,paypal,completed,6213.65,2025-10-23
1985,1586,paypal,pending,2707.44,2024-10-22
1986,1587,paypal,failed,3311.89,2025-12-22
1987,1588,bank_transfer,refunded,3978.44,2023-06-19
1988,1589,credit_card,completed,3755.03,2024-01-02
1989,1590,google_pay,completed,1413.3,2025-12-21
1990,1591,debit_card,completed,223.36,2023-09-27
1991,1591,apple_pay,completed,161.14,2023-09-27
1992,1592,bank_transfer,completed,2513.41,2025-12-31
1993,1592,bank_transfer,completed,2235.93,2026-01-01
1994,1593,google_pay,completed,2247.86,2024-10-18
1995,1594,bank_transfer,completed,1639.11,2024-01-06
1996,1594,credit_card,completed,957.59,2024-01-07
1997,1595,paypal,completed,510.43,2025-12-22
1998,1596,credit_card,completed,6475.94,2024-07-02
1999,1597,credit_card,completed,7856.62,2025-12-01
2000,1598,debit_card,completed,1690.53,2025-08-01
2001,1599,google_pay,completed,5460.56,2025-09-29
2002,1600,google_pay,completed,3124.32,2024-09-01
2003,1601,bank_transfer,completed,859.58,2025-09-28
2004,1601,bank_transfer,completed,1379.96,2025-09-28
2005,1602,credit_card,completed,696.13,2025-12-26
2006,1603,paypal,completed,427.22,2024-08-02
2007,1604,debit_card,completed,1585.66,2024-07-28
2008,1605,bank_transfer,completed,2354.68,2024-02-24
2009,1606,bank_transfer,refunded,5572.88,2025-05-09
2010,1607,debit_card,completed,726.6,2025-05-03
2011,1608,google_pay,refunded,2354.24,2025-08-19
2012,1609,debit_card,completed,1618.43,2025-06-04
2013,1609,paypal,completed,2052.7,2025-06-05
2014,1610,paypal,refunded,3506.19,2024-08-21
2015,1611,debit_card,completed,5250.45,2025-06-10
2016,1612,apple_pay,completed,4343.51,2023-10-19
2017,1613,paypal,completed,1709.26,2025-06-16
2018,1614,paypal,completed,999.35,2024-10-27
2019,1615,paypal,completed,2337.46,2025-04-06
2020,1616,apple_pay,completed,5117.04,2025-04-06
2021,1617,bank_transfer,completed,279.74,2024-10-30
2022,1617,debit_card,completed,373.78,2024-11-01
2023,1618,paypal,completed,5835.38,2025-12-26
2024,1619,paypal,refunded,3962.38,2025-01-17
2025,1620,debit_card,completed,6310.81,2025-12-22
2026,1620,google_pay,completed,3140.62,2025-12-24
2027,1621,paypal,pending,625.71,2023-09-18
2028,1622,google_pay,completed,4156.84,2025-11-05
2029,1623,credit_card,pending,6017.08,2025-07-01
2030,1624,debit_card,completed,942.82,2025-11-20
2031,1624,credit_card,completed,1708.71,2025-11-20
2032,1625,debit_card,refunded,4988.71,2025-12-22
2033,1625,credit_card,refunded,4755.14,2025-12-24
2034,1626,paypal,completed,4762.15,2024-06-14
2035,1627,google_pay,completed,3105.41,2024-10-11
2036,1628,bank_transfer,completed,4023.82,2025-10-10
2037,1629,credit_card,completed,839.7,2024-12-14
2038,1630,debit_card,completed,1414.96,2025-09-20
2039,1631,apple_pay,completed,848.65,2024-12-31
2040,1632,google_pay,refunded,4723.95,2025-02-24
2041,1632,debit_card,refunded,5135.8,2025-02-25
2042,1633,google_pay,completed,854.44,2025-06-25
2043,1634,apple_pay,failed,3630.74,2025-09-22
2044,1634,paypal,failed,2154.99,2025-09-23
2045,1635,paypal,completed,1258.04,2024-08-02
2046,1636,debit_card,completed,493.82,2025-06-12
2047,1637,bank_transfer,completed,1420.08,2024-09-17
2048,1638,bank_transfer,completed,1030.72,2024-11-18
2049,1638,google_pay,completed,1187.96,2024-11-20
2050,1639,bank_transfer,completed,3873.12,2024-04-12
2051,1640,google_pay,completed,2368.0,2025-12-21
2052,1640,credit_card,completed,2707.61,2025-12-23
2053,1641,apple_pay,completed,2158.08,2024-09-05
2054,1642,debit_card,completed,639.38,2025-07-09
2055,1642,paypal,completed,734.11,2025-07-10
2056,1643,paypal,completed,1626.69,2023-04-07
2057,1643,paypal,completed,1217.38,2023-04-07
2058,1644,paypal,completed,57.48,2025-10-19
2059,1645,credit_card,completed,660.07,2025-01-28
2060,1646,debit_card,completed,1804.96,2025-02-08
2061,1647,bank_transfer,completed,6390.34,2024-01-20
2062,1648,debit_card,completed,825.09,2025-02-11
2063,1649,credit_card,completed,1973.26,2025-07-30
2064,1649,apple_pay,completed,2978.08,2025-07-31
2065,1650,bank_transfer,completed,3282.86,2025-12-25
2066,1650,bank_transfer,completed,3579.12,2025-12-26
2067,1651,paypal,completed,1799.73,2025-05-12
2068,1652,google_pay,completed,457.92,2025-02-27
2069,1652,paypal,completed,341.51,2025-03-01
2070,1653,paypal,pending,1295.56,2023-02-12
2071,1653,google_pay,pending,1112.31,2023-02-12
2072,1654,debit_card,completed,3155.32,2025-08-13
2073,1654,apple_pay,completed,2822.04,2025-08-14
2074,1655,google_pay,completed,1656.58,2025-08-31
2075,1656,google_pay,completed,3497.76,2024-12-11
2076,1657,google_pay,completed,2530.11,2023-10-23
2077,1658,bank_transfer,completed,7561.52,2025-11-12
2078,1659,paypal,completed,1408.56,2025-08-25
2079,1660,paypal,completed,370.58,2024-09-27
2080,1660,paypal,completed,274.13,2024-09-28
2081,1661,paypal,completed,1423.85,2024-05-11
2082,1662,paypal,completed,794.47,2025-12-09
2083,1662,google_pay,completed,949.77,2025-12-10
2084,1663,credit_card,completed,3433.17,2025-07-29
2085,1664,debit_card,completed,356.43,2025-03-16
2086,1664,apple_pay,completed,618.76,2025-03-18
2087,1665,paypal,failed,5247.21,2025-06-16
2088,1666,google_pay,failed,1402.02,2025-07-26
2089,1667,apple_pay,refunded,593.5,2025-06-26
2090,1667,paypal,refunded,423.47,2025-06-26
2091,1668,google_pay,completed,1590.14,2022-10-16
2092,1668,credit_card,completed,2717.15,2022-10-17
2093,1669,paypal,completed,2583.0,2025-12-11
2094,1670,google_pay,completed,1284.85,2025-11-15
2095,1671,paypal,completed,1476.41,2025-10-24
2096,1672,paypal,completed,2932.6,2022-07-13
2097,1673,apple_pay,completed,904.7,2025-12-19
2098,1674,bank_transfer,failed,6154.04,2025-11-03
2099,1675,bank_transfer,completed,2766.36,2025-12-07
2100,1676,debit_card,completed,3326.83,2024-04-01
2101,1677,apple_pay,completed,348.29,2025-08-05
2102,1677,bank_transfer,completed,338.98,2025-08-07
2103,1678,apple_pay,completed,1099.65,2025-12-08
2104,1678,bank_transfer,completed,887.96,2025-12-10
2105,1679,paypal,completed,1884.5,2025-08-28
2106,1679,debit_card,completed,4041.96,2025-08-28
2107,1680,debit_card,completed,3660.43,2025-09-23
2108,1681,credit_card,completed,2313.49,2025-11-13
2109,1682,debit_card,completed,8141.12,2025-12-17
2110,1683,debit_card,completed,2575.98,2025-06-20
2111,1684,apple_pay,completed,170.54,2025-12-27
2112,1684,google_pay,completed,317.61,2025-12-28
2113,1685,debit_card,failed,1582.06,2023-01-21
2114,1686,apple_pay,completed,3437.44,2025-03-18
2115,1687,paypal,completed,1605.04,2022-10-13
2116,1687,paypal,completed,1802.2,2022-10-13
2117,1688,apple_pay,completed,127.63,2025-12-22
2118,1688,bank_transfer,completed,97.5,2025-12-23
2119,1689,bank_transfer,completed,427.22,2025-09-23
2120,1690,paypal,completed,374.48,2025-09-07
2121,1690,apple_pay,completed,290.67,2025-09-07
2122,1691,apple_pay,completed,4074.73,2025-12-13
2123,1692,google_pay,completed,5338.48,2022-07-17
2124,1693,paypal,completed,127.67,2024-12-25
2125,1694,bank_transfer,completed,476.65,2024-12-14
2126,1695,paypal,completed,9643.93,2025-10-25
2127,1696,apple_pay,completed,3376.77,2025-04-24
2128,1697,bank_transfer,completed,2323.72,2024-07-23
2129,1698,credit_card,failed,3403.55,2025-01-20
2130,1699,debit_card,completed,265.05,2025-01-15
2131,1700,paypal,completed,2867.7,2023-06-02
2132,1700,paypal,completed,1244.36,2023-06-04
2133,1701,apple_pay,completed,4086.64,2024-05-26
2134,1702,google_pay,completed,1291.73,2025-12-31
2135,1703,bank_transfer,failed,1635.18,2025-05-13
2136,1703,apple_pay,failed,3366.34,2025-05-15
2137,1704,bank_transfer,pending,2754.52,2025-11-12
2138,1705,google_pay,pending,2470.63,2025-09-24
2139,1706,apple_pay,failed,7474.19,2025-11-20
2140,1707,apple_pay,completed,6348.93,2024-04-01
2141,1708,google_pay,completed,4906.83,2025-09-08
2142,1709,debit_card,completed,4421.72,2025-02-05
2143,1710,paypal,refunded,1792.39,2025-04-02
2144,1711,bank_transfer,completed,3918.72,2025-10-11
2145,1712,credit_card,completed,268.29,2023-02-27
2146,1713,bank_transfer,completed,6634.38,2024-09-12
2147,1714,credit_card,completed,7412.65,2024-03-25
2148,1715,bank_transfer,completed,3373.44,2025-08-10
2149,1716,google_pay,completed,10994.73,2025-09-24
2150,1717,credit_card,failed,1913.21,2025-04-10
2151,1718,google_pay,pending,2249.55,2025-10-06
2152,1719,credit_card,completed,3663.02,2025-12-16
2153,1720,google_pay,completed,1520.65,2024-05-24
2154,1721,apple_pay,completed,70.25,2024-08-01
2155,1721,credit_card,completed,132.69,2024-08-02
2156,1722,google_pay,completed,2725.25,2025-11-23
2157,1722,debit_card,completed,1444.61,2025-11-23
2158,1723,google_pay,completed,916.83,2025-09-17
2159,1723,google_pay,completed,1787.38,2025-09-18
2160,1724,paypal,completed,4077.79,2025-03-08
2161,1725,bank_transfer,completed,1585.77,2025-10-04
2162,1725,google_pay,completed,2298.37,2025-10-04
2163,1726,apple_pay,completed,1724.01,2024-07-16
2164,1727,google_pay,completed,3425.67,2022-08-27
2165,1728,apple_pay,completed,5767.09,2023-07-06
2166,1729,paypal,completed,2636.75,2024-11-27
2167,1729,apple_pay,completed,5105.47,2024-11-29
2168,1730,bank_transfer,refunded,788.93,2025-01-18
2169,1731,credit_card,failed,4416.19,2024-12-05
2170,1732,paypal,completed,126.69,2025-05-18
2171,1733,credit_card,pending,8119.61,2025-06-22
2172,1734,google_pay,pending,6321.67,2025-04-02
2173,1735,apple_pay,pending,5912.97,2025-07-16
2174,1736,bank_transfer,pending,93.34,2025-10-30
2175,1736,google_pay,pending,138.81,2025-11-01
2176,1737,debit_card,completed,778.9,2025-05-27
2177,1738,debit_card,pending,489.35,2025-02-22
2178,1738,debit_card,pending,550.75,2025-02-24
2179,1739,paypal,completed,1652.05,2025-09-22
2180,1740,apple_pay,failed,2947.61,2025-12-24
2181,1741,apple_pay,completed,5713.96,2025-02-24
2182,1742,paypal,completed,2935.19,2024-02-19
2183,1742,bank_transfer,completed,3761.79,2024-02-20
2184,1743,debit_card,completed,1441.98,2025-08-30
2185,1743,paypal,completed,1046.59,2025-08-30
2186,1744,google_pay,completed,91.55,2024-01-03
2187,1745,paypal,completed,3470.23,2025-11-18
2188,1746,google_pay,refunded,3523.04,2024-11-11
2189,1746,credit_card,refunded,4810.06,2024-11-13
2190,1747,credit_card,completed,2592.17,2024-05-28
2191,1748,paypal,pending,216.69,2025-11-19
2192,1748,debit_card,pending,364.43,2025-11-21
2193,1749,credit_card,completed,2669.58,2023-07-27
2194,1750,apple_pay,completed,2367.05,2024-03-07
2195,1750,apple_pay,completed,3097.31,2024-03-08
2196,1751,paypal,completed,3506.19,2025-11-29
2197,1752,debit_card,completed,5164.91,2025-11-05
2198,1753,bank_transfer,refunded,118.73,2025-07-07
2199,1753,credit_card,refunded,120.26,2025-07-08
2200,1754,bank_transfer,completed,148.92,2025-04-20
2201,1754,bank_transfer,completed,313.44,2025-04-22
2202,1755,bank_transfer,refunded,989.71,2025-05-15
2203,1756,apple_pay,completed,238.99,2024-09-08
2204,1757,apple_pay,completed,421.22,2025-06-18
2205,1757,apple_pay,completed,506.2,2025-06-19
2206,1758,apple_pay,completed,7292.83,2023-12-31
2207,1759,credit_card,completed,408.94,2025-12-18
2208,1760,paypal,completed,1672.07,2025-06-15
2209,1760,google_pay,completed,1184.82,2025-06-15
2210,1761,credit_card,completed,1510.13,2024-08-05
2211,1762,debit_card,refunded,297.63,2025-01-22
2212,1762,google_pay,refunded,129.59,2025-01-22
2213,1763,credit_card,completed,1404.26,2024-12-20
2214,1763,credit_card,completed,1642.38,2024-12-22
2215,1764,apple_pay,completed,4413.59,2025-07-24
2216,1765,debit_card,completed,1717.88,2025-11-21
2217,1766,paypal,refunded,1638.62,2024-02-16
2218,1767,bank_transfer,completed,3115.78,2025-06-13
2219,1768,paypal,pending,1281.81,2024-10-05
2220,1769,debit_card,completed,1850.71,2024-03-10
2221,1769,debit_card,completed,977.29,2024-03-11
2222,1770,paypal,failed,226.69,2025-01-20
2223,1770,paypal,failed,162.14,2025-01-22
2224,1771,bank_transfer,completed,2803.77,2025-01-03
